word,x_values,y_values
summit,-0.3840775,0.024236495
delight,-0.3915647,0.004321114
topping,-0.33731753,0.0066042608
junkie,-0.36325604,0.011297588
fondling,-0.28888234,0.008125668
disturbing,-0.30606315,-0.002396551
blacked,-0.2658592,-0.0057843598
corrects,-0.2673974,0.008716948
nostalgic,-0.37536126,0.0071194777
jumped,-0.35464272,-0.010715024
shark,-0.19344164,-0.010356927
googleplaces,-0.36886877,0.0020190096
knockout,-0.360377,0.016720416
berklee,-0.3006034,0.0013671299
topspin,-0.35478634,0.010081621
txts,-0.43296215,0.011382449
tlds,-0.3391726,0.012823439
depressed,-0.39433256,0.003964891
appear,-0.30837595,0.011917883
decency,-0.36451507,0.0044647246
blush,-0.36494973,0.011231397
aber,-0.31745252,0.0073279957
leider,-0.3667652,0.008975608
renames,-0.38338792,0.01644359
livingthedream,-0.3927653,0.0029283816
ncaa,-0.28580892,0.009378748
mmod,-0.23274437,0.013965429
flawless,-0.15357094,0.000557109
livesteam,-0.27006283,0.01625376
bracket,0.09547057,0.0028995401
exported,-0.20955373,-0.011269704
diego,-0.2222197,-0.011144673
shift,-0.10606385,-0.05368084
wack,-0.35482112,-0.00066250324
james,-0.3959243,0.0026511825
franco,-0.39030543,0.0114523135
nerdsunite,-0.34208706,-0.010571773
insatiable,-0.33748078,-0.0033962685
netscape,-0.18743315,-0.009010247
prior,-0.3087956,0.0051281615
chillin,-0.3606121,-0.0017107894
talkin,-0.28960994,-0.0062616314
programmer,-0.30637085,0.003403438
cker,-0.33265632,0.014508758
bereft,-0.3067691,0.020124713
wanderer,-0.26059496,0.0019851474
limp,-0.2355008,-0.01125727
lifeless,-0.26594546,-0.002402421
poetry,-0.3148099,0.008984919
vufinders,-0.2948177,0.003093682
speedup,-0.23362945,0.0018657818
tagging,-0.21852212,0.003149308
indieauthors,-0.3936529,0.016619207
sander,-0.34169802,0.015180387
overview,-0.40505552,0.017029513
activation,-0.21515259,-0.0057952045
animated,-0.26031423,-0.0017593448
eidt,-0.34538934,0.01289158
tshirt,-0.30855936,-0.012417977
lag,-0.2672955,0.010272379
acceleration,-0.19878384,0.0025814893
pervasive,-0.27002156,-0.0034686697
barbarian,-0.27064943,0.029198458
lend,-0.44352242,-0.0014295108
tandy,-0.36474088,0.006108225
grandfather,-0.38283694,0.008580608
fuckit,-0.30766758,-0.002226971
illmakeitwork,-0.30914786,-0.004472228
rockstache,-0.4012288,0.013784581
techsmith,-0.3639955,0.015035498
istache,-0.40701008,0.021335606
resource,-0.2704944,0.020261886
accidentally,-0.23048355,0.001778862
laura,-0.38611242,0.018478243
linney,-0.3999144,0.016049191
blks,-0.4554505,-0.021279404
amusing,-0.40467975,-0.043746427
crowdsourced,-0.37569505,0.0005547367
yeasayer,-0.3308151,-0.0028335294
readable,-0.35818934,0.025142694
idontbelieve,-0.396684,0.015731173
helpful,-0.13693361,-0.017123584
dickbar,-0.31953052,0.041375365
lolshow,-0.38463914,0.0019512753
stretching,-0.43035477,-0.00356536
artistic,-0.38756675,0.001752035
landscape,-0.19159985,-0.0073689497
cartridge,-0.34607244,-0.010019986
lyfe,-0.42950982,-0.02097725
albany,-0.40160373,0.011911946
nelson,-0.33139548,0.0033040037
medina,-0.34274748,0.013533638
protecting,-0.043768506,0.011446315
thewildernessdowntown,-0.35465088,0.014372908
thomas,-0.35733616,0.030160878
gayno,-0.30247796,0.031878136
choreography,-0.35897794,0.014468477
blur,-0.31492338,0.0018544322
collectively,-0.014365256,0.013906473
assistivetech,-0.35405907,0.007572714
edapps,-0.3602406,0.0059869844
apraxia,-0.28952402,0.0138358995
sped,-0.32246155,0.008737764
augcomm,-0.15197612,-0.00979389
covet,-0.39767203,0.0033134164
new,-0.39752325,0.0072736437
fancy,-0.35745525,0.010495957
steady,-0.18761255,-0.010025075
gofigure,-0.3954185,0.013135885
locating,-0.37017357,0.017868001
indexed,-0.315354,-0.0048961863
checklist,-0.3489363,0.0077010007
bashing,-0.4020411,0.009250591
consistent,-0.3589557,-0.0026509175
wowwwwww,-0.38822445,0.008838441
skinny,0.20650287,-0.020537911
wayfarer,-0.34554216,0.008641674
enablers,-0.27409402,-0.0011167157
danfung,-0.24825098,0.003363458
immersive,0.22466552,-0.01400233
backpacking,-0.39595658,0.017192215
therocksreport,-0.35060692,0.019976052
debating,-0.22452337,-0.008296147
role,-0.26322478,0.009211886
debate,-0.26986054,0.030606376
jcpenney,0.12383324,0.007306321
tactic,-0.2598578,0.026349526
keywords,-0.084951244,0.028146558
punishment,-0.31054986,0.0128013715
searchengineland,-0.36094415,0.020297494
existent,-0.3400586,0.030820008
owllove,-0.38034186,0.01300893
grace,-0.3777033,0.0061413366
applying,-0.3610528,0.012792436
operation,-0.2418356,-0.0040656654
ajax,-0.05068189,-0.023968233
passport,-0.2691834,0.004568199
script,-0.22168352,-0.012100829
verge,-0.35318676,0.0068699326
patientslikeme,-0.34136185,0.031184131
visiting,-0.2141049,-0.033844482
generation,-0.19217688,0.006134575
mock,-0.26802814,0.0014847616
remembered,-0.2705815,-0.017521458
horror,-0.06252177,-0.05765223
practice,-0.38082582,0.007985432
abacus,-0.25603113,-0.0057955678
qabg,-0.34275532,0.00062317966
unloaded,-0.40787676,-0.025952928
refresh,-0.24549644,0.008031023
longform,-0.29654375,-0.012688914
geared,-0.16640218,-0.014039622
toward,-0.14878862,-0.011138511
workplace,-0.21169437,-0.0056764227
rail,-0.25194454,-0.013443907
under,-0.1891441,-0.03293646
deliver,-0.07943572,-0.034050588
organizing,-0.32053506,-0.028916355
niche,-0.4035159,0.02441788
reily,-0.28557646,0.050022677
pissedimnotgoingtosxsw,-0.41330138,0.01194362
phew,-0.32196596,-0.010808122
panic,-0.31060633,-0.01344166
appleapple,-0.4337837,0.00061882474
innovating,-0.41725624,0.01920606
brianlam,-0.4430754,-0.01977934
congo,-0.3735517,0.0062267063
ipanemas,-0.36001968,0.001387227
talib,-0.31562272,0.01628465
kweli,-0.2971402,0.009322388
into,0.065554924,-0.0060182423
karateka,-0.02927201,-0.037202477
wolfenstein,0.037019752,-0.052824944
choplifter,-0.05480143,-0.03461579
oldsko,-0.24055615,-0.0030581784
veriphone,-0.3313994,0.00046401017
vzw,-0.34902805,0.0032175514
psychedthough,-0.41272327,0.008293726
tightasstraveler,-0.234261,0.012924953
achievement,-0.2389996,-0.001272917
transit,-0.0017886701,0.030038614
instruction,-0.29829657,0.008469298
venn,-0.39938566,0.06959473
diagram,-0.38737422,0.06174729
neumann,-0.36878592,0.014522475
organic,-0.1783209,0.024097117
broadfeed,-0.117231645,0.02239008
one,-0.21269049,0.06800866
cruze,0.018060943,-0.03904453
loser,0.070374876,-0.027836034
frothy,-0.056068785,-0.036406133
enterprise,0.09477465,-0.047041394
gathering,-0.2954727,0.011824495
toting,-0.038243413,-0.012974356
teleporting,-0.41553476,0.009257431
capability,-0.31429368,-0.0024668085
pushsnowboarding,-0.30031815,0.000633622
wore,-0.23846069,0.00032936223
shill,-0.34571964,-0.009857007
underestimate,-0.3604965,-0.0005078107
appeal,-0.32375073,-0.007286124
drooling,-0.32083476,0.010178808
sillier,-0.38891375,0.009148797
fencing,-0.22755621,0.007716472
ninja,-0.21866822,0.021287628
shoulda,-0.39026543,0.018482871
producer,-0.30374435,0.0035817232
fruit,-0.1912673,-0.03076705
bookselling,-0.43685323,0.012055199
brave,-0.3563985,0.03746714
accessible,-0.123743266,-0.027471475
shaping,-0.15300182,-0.0018560665
megablaag,-0.36490703,0.029381081
tnw,-0.45078182,-0.0014780657
attracted,-0.31463748,-0.007171004
define,-0.2883915,0.031962693
thereby,-0.32080576,0.02501527
consumerist,-0.38641113,0.0058861203
tournament,-0.32128364,-0.0006691764
pitted,-0.30809483,-0.005054807
overthere,-0.38598242,0.018229652
braille,-0.1977252,0.013373283
tribute,-0.158451,0.021853896
eisner,-0.20547202,0.027139151
whose,-0.1693717,0.015204479
lent,-0.33555892,0.024733298
remote,-0.29398555,0.03470131
beprepared,-0.34873608,0.02103344
percent,-0.2957354,0.04430021
tease,-0.30915356,0.026951429
swing,-0.28163683,-0.009988838
anticipate,-0.3549509,-0.0006173665
these,-0.13024847,-0.010715835
inventing,-0.41952553,-0.005981064
dislike,-0.29824907,-0.020989459
fathom,-0.4052747,0.0023476677
amen,-0.35230675,0.029508896
pulse,-0.40555513,0.02102968
daylight,-0.25503388,0.021564262
glitch,-0.27682886,-0.00471539
impacted,-0.3407694,-0.0052165887
shuffle,-0.29512677,-0.0008629262
raffle,-0.18214686,0.0026960159
devops,0.054751903,0.017566815
complex,0.544623,0.05093191
written,-0.10816463,0.00081575423
provider,-0.05896623,-0.03236805
cloudkick,-0.015594736,-0.016787024
pagerduty,0.14653653,-0.0317506
paging,0.034949604,-0.018488549
dnsmadeeasy,0.062160686,-0.014819874
postmark,-0.028427567,0.0014925367
azure,-0.16717315,0.0072841733
succumb,-0.22810984,-0.0034988704
istock,-0.23628859,-0.0068123126
getoutthevote,-0.278386,-0.017717909
cbus,-0.2944896,0.00072053063
cbustech,-0.37553385,-0.0025812523
verpixelungsrecht,-0.34386674,0.021231644
pixelated,-0.2486718,0.012926238
theft,-0.06308012,-0.0035358646
googlebook,-0.4199353,0.01670956
twitgle,-0.42491612,-0.0026871362
breakfast,-0.101397686,0.014805322
yummy,-0.21695739,0.021606443
griffin,-0.24530596,0.031566195
cordless,-0.32931727,0.025684744
apartment,-0.23676115,-0.025609123
splendor,-0.28957233,0.014148705
dancin,-0.19417217,-0.009143859
spazzmatics,-0.15425868,0.044561792
calculate,-0.25980735,0.022349738
losing,-0.12970747,-0.027009692
yayrt,-0.27708793,-0.029281307
grrrr,-0.3814361,0.007008945
muting,-0.36523405,-0.00054660946
omitting,-0.41506794,0.008806006
effective,-0.018877128,0.001709886
todo,-0.4367932,0.041495916
casbah,-0.3619769,0.020646209
hhaha,-0.38930437,0.008590227
intimidated,-0.34821302,0.003551298
printer,-0.3455919,-0.0015315855
instaprint,-0.38885403,-0.0024202142
consignment,-0.35647854,-0.020068025
outdated,-0.37570468,0.0034773194
vibrator,-0.34117514,0.019775195
monetize,-0.3618182,0.016416743
cleanup,-0.40119213,0.010240687
aisle,-0.2904006,-0.011859277
waaaaaa,-0.39855233,0.0030229578
billards,-0.27168754,0.0045819255
pengen,-0.35996187,0.00012385547
jdnya,-0.31705922,-0.0047079003
pvhouse,-0.27811545,-0.011526089
snacker,-0.17917815,-0.005818484
popchicks,-0.2873048,-0.020340102
smartfriend,-0.38538837,0.007883297
heattracker,-0.3922228,-0.010300265
geeking,-0.046575136,-0.019444888
proud,-0.32272917,-0.0032985131
riley,-0.33115348,-3.15209e-05
temperature,-0.2618258,0.0038087612
wkend,-0.36662585,-0.021155626
influx,-0.27308083,0.01395444
evrmobile,-0.4369094,-0.0019891877
pepsico,-0.2793813,0.0040384936
playground,-0.25169086,0.0038806978
stinkin,-0.20841715,0.013214545
racetrack,-0.2213172,0.030666359
backyard,-0.2648383,0.038002614
flavor,-0.24273095,-0.009327848
abroad,-0.25112733,0.006082086
berry,-0.32907167,0.0060165557
connectedcar,-0.34378943,-0.013000906
detouring,-0.33581415,0.0038007544
inspired,-0.38539687,0.006097072
justinjustinjustin,-0.39542115,0.023718052
favour,-0.34100202,-0.0025022237
socailmedia,-0.40175942,0.074834116
independent,-0.3924392,0.06402247
ridley,-0.32651815,0.00095278077
febuary,-0.37492275,-0.0018940577
no,-0.3446909,-0.010649416
rejection,-0.38657987,0.008892782
pleased,-0.35837236,-0.0013741411
anxious,-0.40851656,0.0080649955
kingston,-0.44791862,-0.017772628
lotsa,-0.25275606,0.008262573
importantly,-0.28814766,0.015421775
occasionally,-0.2650987,0.012897248
auth,-0.35985792,0.014727579
fantastico,-0.4012102,0.0237352
toooo,-0.29644692,0.00028075295
dawg,-0.3552309,-0.007842506
appletakingoverworld,-0.39920756,0.0057158326
monitoring,-0.11164866,0.027372543
convo,-0.37265328,-0.0075443606
idiocy,-0.09028699,0.0031687475
peaked,-0.44059178,0.012129259
named,0.086744115,-0.021908324
shawn,-0.22559495,0.015828693
blanc,-0.3093319,0.0021630074
surface,-0.2599787,0.014212358
intricate,-0.30619815,0.01623696
underneath,-0.1340315,-0.032050446
reminding,-0.33335912,0.06214863
communal,-0.11820125,0.00044873162
strive,-0.25273886,0.039599992
complement,-0.22677347,0.030066982
equity,-0.2434003,0.009717033
attached,-0.28128237,0.00783413
pointing,-0.17218052,0.019445138
peoplefinder,-0.36643285,0.0026168085
magical,-0.27859017,-0.004834603
technopriest,-0.33611822,0.009035193
honor,0.033304267,-0.034360066
landlord,-0.016876495,-0.04690639
leasing,-0.038831376,-0.025005735
agent,0.07220404,-0.019371437
utilize,-0.12646702,-0.003571346
incenticize,-0.24805881,0.024375541
hive,-0.18264453,-0.02045239
promotional,-0.2969522,0.011333672
shuffleboard,-0.34554544,0.0039479258
sprinkler,-0.3331563,0.0114379795
entering,-0.39114776,0.012802883
cashmere,-0.39516005,0.005725438
parachute,-0.45065328,-0.013189799
andrew,-0.29347244,-0.004806265
equates,-0.26987672,-0.013131566
homogeneity,-0.18338223,0.0056848777
predictability,-0.2234987,0.008438238
imaconf,-0.29352513,0.008969492
frying,-0.3789432,0.015857942
themostist,-0.39878908,0.014916456
googlers,-0.3838011,0.020261077
urthots,-0.090170324,-0.002628621
guru,-0.29887956,0.009970627
express,-0.09542926,0.023745043
bandcamp,-0.32652986,0.014524763
mindstorms,-0.28965062,0.011689637
unlike,-0.40699443,0.038537275
surplus,-0.35663912,-0.0027511197
leash,-0.3869028,-0.011253923
yowza,-0.41248494,0.012872802
myegc,-0.44576344,0.02860939
coolaid,-0.37145826,0.008253325
hulu,-0.38553,0.018517105
intention,-0.346319,0.010075636
tremendous,-0.29358518,0.016538007
conflict,-0.36508012,0.025973475
getdown,-0.3805386,0.0033484127
zation,-0.32697868,0.008811779
indexing,-0.28052765,-0.0059221126
asset,-0.121815264,-0.026531745
uncatalogued,-0.20728363,0.009079902
material,-0.066894576,-0.013603434
futureofed,-0.2606539,0.012537024
thegogame,-0.4175363,0.004458233
sxswhomo,-0.35409766,-0.0025763193
mcree,0.030869665,2.7715256e-05
olderadults,-0.32637802,0.0046566324
sayeth,-0.44472274,-0.009330325
addr,-0.3517566,-0.0005008437
euphoria,-0.33349618,0.02822806
centric,-0.30615914,0.04459387
teeth,-0.23386276,0.0040302253
hooker,-0.35377344,0.011752537
accept,-0.3374876,-0.0055301636
coochie,-0.40253925,-0.010310219
spokewoman,-0.28439477,0.017158734
nadja,-0.19518484,0.011816477
blagojevic,-0.2398817,0.02427516
untrue,-0.23910013,0.009100595
hawt,-0.4032625,0.02499863
howmto,-0.3565714,0.006997837
usdes,-0.37162167,0.0060463017
opportunism,-0.082280666,0.00695191
technologist,-0.44720653,0.015046828
fuss,-0.04876257,-0.012049353
copying,-0.3512016,0.024811424
macbookpro,-0.34043303,0.0054601827
besides,-0.35833982,0.0072148917
sqchat,-0.42456895,0.014229455
stumbledupon,-0.36422175,0.0047942065
sxswdad,-0.2383114,0.01127578
uitp,-0.32636803,-0.007406998
ooc,-0.37525362,0.015309708
holytrafficjams,-0.4588972,-0.007880764
weak,-0.35721597,-0.017300908
loom,-0.3228299,0.2268807
publicradio,-0.35325664,0.00479855
rudy,-0.34368688,0.007975885
belgium,-0.33392656,0.0019008868
skyline,-0.36356416,0.010144044
sxswbarcrawl,-0.3822779,0.030458072
recount,-0.17350425,0.0126318885
batshit,-0.19352503,0.029554814
doubling,-0.08540003,0.032267682
ensures,-0.1465658,0.04499054
taplynx,-0.31922454,-0.0055000978
licence,-0.29254657,0.0010588424
pushsxsw,-0.3471096,0.00012487853
nosql,-0.2688491,0.0056030485
nutshell,-0.2033868,-0.004948045
favorited,-0.40562308,-0.0026718108
travolta,-0.37447512,0.010228537
arrow,-0.3347026,0.014115281
pseudoretweet,-0.4343795,0.023681082
protection,-0.21859959,-0.02543448
latte,-0.30680484,-0.01859879
gatekeeper,-0.34511483,0.09738454
iava,-0.29446518,0.02522329
vet,-0.16298151,0.0045935144
deserve,-0.18915078,0.008504159
letshookup,-0.23496065,0.02237847
mob,-0.28055674,-0.01281052
affirmative,-0.3750139,0.018428449
nptech,-0.35006076,0.04784292
cheapen,-0.3752457,0.015212708
bvj,-0.4017921,0.026735704
finagles,-0.37611732,0.0069726207
earn,-0.38615307,0.0042946045
harhar,-0.37664667,0.016414724
screaming,-0.31496546,-0.05030307
bastard,-0.36482129,-0.024870848
designingforkids,-0.19965279,0.010272232
relationship,-0.044847805,0.019275593
sapient,-0.29843706,0.009890803
parsing,-0.17053711,0.00526462
remake,-0.33499303,0.040939163
seenatsxsw,-0.366292,0.005532396
begging,-0.20361844,-0.037737746
beyondwc,-0.32025507,0.02752709
csr,-0.31019664,0.013660844
janecek,-0.21591437,0.0071531306
dvsg,-0.30712897,0.012609473
disrupt,-0.14549775,-0.0033057109
visa,0.07369259,-0.044507343
master,-0.025475949,-0.018024428
develop,-0.40528092,0.0071201473
chilltab,-0.3135246,0.017016044
lbseverywhere,-0.3449456,0.009751601
finkelstein,-0.32080975,-0.011125166
upstairs,-0.19628268,0.017051656
storage,-0.40389675,0.0062147854
cried,-0.34317183,0.0015093072
frid,-0.3303871,0.01516214
compact,-0.36050698,0.07989457
disk,-0.34568506,0.0082837725
gcal,-0.3861383,0.013079726
relatable,-0.3829147,-0.00020933825
discoverable,-0.3858836,-0.0050442577
mill,-0.14169094,-0.017499356
slightly,-0.14686874,-0.0200724
thinner,-0.118626915,-0.019997088
smudgy,-0.2918,-0.006479698
fundraising,-0.3566809,-0.03479629
wahoo,-0.35008574,0.025288714
ritas,-0.26685697,-0.0055597154
rain,-0.2245818,-0.007109178
roughly,-0.37282863,0.014795588
tank,-0.35644034,0.00269847
categorized,-0.14403458,0.01014557
alphabetically,-0.10280656,-0.0032653152
stringer,-0.3616641,-0.0011975233
aim,-0.2911828,-0.0065519977
maudies,-0.38950258,0.0045037474
buck,-0.33093596,0.022248993
doomed,-0.34241802,0.0033642086
unemployed,-0.24104008,-0.0261737
diabetes,-0.33767796,0.0053970357
plate,-0.30979317,0.0038606075
schtuff,-0.25987697,0.003151162
generate,-0.21351856,0.033164572
salgado,-0.24118298,0.016264986
tweeps,-0.120466076,0.003561109
homies,-0.3317967,0.014773275
recorded,-0.3697635,-0.0019389852
exclusively,-0.24141105,-0.002045296
apartmovie,-0.25165272,-0.018695284
auerbach,-0.33388665,0.008281576
cpmpetition,-0.3456202,-0.0016422169
prespective,-0.3417432,-0.0065753777
tonite,-0.11221091,-0.058343433
grew,-0.17222732,-0.0634829
seenocreepy,-0.23729247,0.029374165
pop,-0.39476845,-0.011962953
aligned,-0.41769415,-0.0036835503
kudos,-0.38205773,-0.008098677
confirm,-0.370536,-0.042945817
nisxsw,-0.38234615,-0.035323236
inagist,-0.4087193,0.000711624
quarter,-0.25197533,-0.027050147
tbwasxsw,-0.23388886,0.006370053
horde,-0.24278477,-0.08337071
purchaser,-0.27367297,-0.04917204
morefunpeoplewatching,-0.38201174,0.046608545
trace,-0.14446835,0.0009847088
taker,-0.12755603,0.005432122
lavaca,-0.29334214,-0.042234253
tokii,-0.13075756,0.007840644
maple,-0.27180663,0.017138507
explore,-0.37215826,-0.034332514
demonstrates,-0.118189745,0.003676204
pause,-0.08639548,0.016506277
tveverywhere,-0.30255982,0.0035636364
webtrends,-0.23471868,0.053519223
chzbrgr,-0.15525693,0.039360963
mpls,-0.17132503,0.009734659
ispyart,-0.35505742,-0.0015418343
artallaround,-0.34332874,0.013075343
denim,-0.13933511,0.013967514
prototyping,-0.081724405,-0.0013597568
sketchbook,0.0052462146,0.01160606
sharpie,0.06062772,2.6006877e-05
pen,0.017788524,-0.006880262
photoshop,0.0020251698,-0.003194225
balsamic,-0.018757237,-0.020837994
axsure,-0.17261699,-0.021179909
myprototype,-0.20482105,-0.0041028736
benieuwd,-0.3413272,0.017593296
studying,-0.026037615,-0.030825349
flocking,-0.027806494,-0.020893821
swarming,-0.01624419,0.008757576
behavior,0.009334703,-0.022210719
collab,-0.129254,-0.020165771
bounced,-0.3292144,0.015793266
admired,-0.14682959,0.023996241
classy,-0.18806387,0.02254215
trashy,-0.13205107,-0.015329393
restraunts,-0.15314871,-0.020934936
retweet,-0.09643355,-0.061196607
implode,-0.20388712,-0.022660311
tronloungesxsw,-0.23383479,0.014144853
tronlegacy,-0.2409648,-0.0034736737
soundtrax,-0.31780112,0.005281507
teacher,-0.050880827,0.001732267
internetonlinewebsite,-0.31692618,0.0058923475
court,-0.3980024,0.0030591458
evri,-0.34649235,0.0074999356
raffled,-0.18663627,-0.0147564765
contactless,-0.26301375,0.0015777039
trialled,-0.12208743,-0.016034996
boycotting,-0.24942656,-0.011020034
peer,-0.24017401,-0.024497809
crisiscommons,-0.292285,0.008687648
datasets,-0.19250618,-0.007129051
japanquake,-0.2989254,0.0065198727
cunning,-0.36439726,0.00066392415
tracy,-0.013390727,-0.012080018
shea,-0.005904164,-0.0031204736
rick,-0.022708435,-0.025877578
bobby,-0.10253055,0.004432587
liebling,-0.17697659,0.013604346
hotsheet,-0.04201032,0.0050000846
compass,-0.27645573,0.018594306
serendipitous,-0.34085724,0.006583574
ditch,-0.1224211,-0.0014200477
previous,-0.27632248,0.011759737
prev,-0.2857748,0.0006564684
deviantart,0.041385394,0.0025366812
buy,-0.14419235,-0.003568621
muro,-0.036009535,0.0034149473
freemusic,-0.31691962,-0.03720183
dispatch,-0.32776788,-0.0336583
aspengrove,-0.122011475,-0.14164008
nytimes,-0.2829431,-0.009760609
dtsxsw,-0.41712502,0.020604352
absolutley,-0.24078837,0.0035654143
hollywood,-0.123230554,-0.0032089856
silicon,-0.118330196,0.019446773
pool,-0.13783267,-0.014806345
cowboy,-0.1789517,-0.03402956
vibe,-0.24791244,0.03132042
epicurious,-0.29723302,0.0082734125
moma,-0.13503137,0.004277228
fantasy,-0.2760832,0.010967553
constantcontact,-0.15241629,0.0029733498
marchmadness,-0.17235258,0.005449676
selectionsunday,-0.23091348,0.01898746
snakeheead,-0.4038878,-0.01326988
guardianapp,-0.40696457,0.008215892
webinar,-0.2768241,0.066905335
lemonade,-0.4272828,-0.00088777725
gabacustweets,-0.38805613,0.0027592399
brk,-0.36995402,0.032333996
cellular,-0.09254118,0.017116385
owle,-0.31322598,0.007479318
bubo,-0.28576088,-0.004687684
sbsw,-0.27048582,0.0012141801
sxswfilm,-0.3284887,0.016320802
almedia,-0.31145656,0.016208563
mapper,-0.164868,-0.014954934
onsulting,-0.32484195,0.0037758772
stimulating,-0.33455014,-0.012365105
compiled,-0.383885,-0.01174237
desmiente,-0.30277526,0.069772534
lanzamiento,-0.277452,0.07133583
webfonts,-0.26690686,0.0116367685
cleantech,0.01197906,0.011318088
recos,-0.18547523,0.01588436
skier,-0.28469563,0.019653
overlaid,-0.25499234,-0.0019881532
mountain,-0.24022675,-0.008150341
positioning,-0.4265327,0.007738048
latina,-0.14405328,0.05216867
sxswlatam,-0.20490369,-0.008609075
latinasintech,-0.28233123,0.0052236575
googlela,-0.3132353,-0.0022847413
googlemarch,-0.3480206,0.008934941
deferomobile,-0.46368048,0.07893773
tnooz,-0.13829245,-0.0092324475
providing,-0.078327574,0.06832614
exceeded,-0.20879996,0.03567374
reference,0.12679866,0.016756026
paced,0.018301938,0.040601872
arabspring,-0.06627993,0.023271935
nuance,-0.1413759,0.006224358
goody,-0.37111047,0.04619442
void,-0.23661815,-0.0011682948
gapminder,-0.23963712,0.010698688
incapable,-0.26188532,0.022281805
disruptive,-0.09581938,0.0100755105
acquired,0.27568468,-0.0501533
maggiemaes,-0.37865,0.018321121
vmware,-0.24716839,0.024767818
talent,0.3810997,0.005728113
jmc,-0.36340952,-0.0027844142
flannel,-0.12147445,-0.013633869
imanoutcast,-0.28016073,0.006740195
alguien,-0.30553553,0.02840117
flairbuilder,-0.4054765,0.008118887
require,-0.20708156,-0.012965995
duck,-0.26123562,-0.0004320181
hitchery,-0.40932158,-0.009632703
summon,-0.28407374,-0.013879482
pal,-0.27587304,-0.0024059187
crucial,-0.1580824,-0.020156192
fuckin,-0.21845596,-0.023901002
whatever,-0.16936068,-0.02999309
oversized,-0.22841862,0.013813288
pluged,-0.19795357,-0.011168109
loose,-0.11820189,-0.056241997
law,-0.36308607,0.0046221516
clevelandsteamer,-0.32832882,0.01597197
huzzah,-0.44934344,0.045742057
umassjour,-0.35108,0.018707626
shuffling,-0.2618134,0.023049748
hubby,-0.27098945,-0.03185939
dodo,-0.23254803,-0.013327734
memolane,-0.3925165,0.012138545
messing,-0.46016484,0.013878721
digisxsw,-0.4035847,-0.0020209032
stroke,-0.40975156,-0.0039240806
blind,-0.14026959,0.019278646
unstable,-0.06298233,0.016203355
nten,-0.08602186,0.026854701
guilttrip,-0.36702794,0.021793775
raised,-0.28267127,0.024017189
rabbit,-0.23451152,-0.024346624
gotto,-0.5142709,-0.016956812
toddler,-0.28768808,0.008095544
trapped,-0.22127147,-0.008349819
spider,-0.12217174,-0.0030984913
bryce,-0.13930327,0.0007385305
manor,-0.17831032,-0.015528695
theinternet,-0.39782158,0.0027209143
stacked,-0.37859586,0.009770945
pizza,-0.38709986,-0.006043571
samsungsxsw,-0.37806827,0.011408258
austincrowd,-0.52472484,-0.026885632
scar,-0.38397956,0.028574917
foreshadowing,-0.39107296,0.042449
corrected,-0.28462186,0.02316226
merrier,-0.27820483,0.019958373
nerdier,-0.31475347,0.030405844
slip,0.08842135,-0.018725459
jammy,-0.30115086,-0.0037313967
bugger,-0.29955348,0.005825315
donut,-0.21879667,0.0042713964
massage,-0.2582873,0.016065631
zaggle,-0.19111511,0.0042270427
conserve,-0.21395697,0.009235066
lamesauce,-0.389174,0.006921872
adele,-0.20625873,0.0050652516
solace,-0.2771803,-0.009162853
crossroad,0.09055926,-0.037957635
phair,0.02252721,-0.0045397114
californian,-0.38761473,0.014076407
livetapp,-0.38524827,0.001530974
raffling,-0.37701657,-0.0140863145
tweetignite,-0.4049431,0.007996923
sxwonderful,-0.36767995,0.0055394094
smilebooth,-0.41615963,0.0031066914
meetingwave,-0.36319506,0.004272055
trillion,-0.39694074,0.01145074
npac,-0.45129123,0.0023724046
writin,-0.24318995,0.0039700386
makin,-0.30063722,0.003922862
pity,-0.1864294,0.006382172
yum,-0.26945537,0.007685661
virtualoffice,-0.4538603,0.024355901
kitten,-0.39461595,0.0142647475
mashabl,-0.3611388,-0.01674146
inclds,-0.3505961,-0.02645761
joepieee,-0.38786897,0.0021862972
measuring,-0.24101266,0.008217889
displaying,-0.16963044,-0.015705734
young,0.5346521,-0.059803534
idealab,-0.40485862,0.010194626
hardcore,-0.30386385,0.0027427187
science,-0.43474644,0.008332409
readership,-0.118960686,0.013459639
ignore,-0.19497605,0.021469908
hmiiga,-0.40794337,0.011617691
vimeo,-0.25867423,-0.017696299
continue,-0.18998714,-0.0049564727
mart,-0.38494128,-0.012680428
ooooo,-0.31274506,-0.006633787
lulling,-0.28403312,-0.011421964
smittys,-0.29550615,-0.0027538352
meatxmeatwest,-0.28478152,-0.0007689774
bxbq,-0.3305543,-0.0015747021
tchin,-0.29764307,0.036618613
ceo,-0.29403168,0.031241328
kiip,-0.31922558,0.025020234
syncapse,-0.35661116,0.012475184
papa,-0.2013128,0.021890702
sangre,-0.088588655,0.019221144
audio,0.1935383,0.016149664
recommended,-0.25504655,0.031460654
papasangre,-0.16289338,0.019220404
journalsim,-0.12831862,0.005588666
informed,0.032544266,-0.026235232
populous,-0.074797645,-0.012609027
organization,-0.3793067,0.0043315943
husband,-0.04579298,0.022564286
questioner,-0.3630045,0.011717472
caused,-0.24470028,0.023473848
randomactofkindness,-0.43246427,-0.05515245
readwriteweb,-0.40976384,0.032719295
